Table,SubTable,Prefix,ProductId,ProductDescription,ProductStatus,Field,Type,Required,EnumName
Outflows,Other,O.O,O.O.8,MTM Impact on Derivative Positions,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.8,MTM Impact on Derivative Positions,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.8,MTM Impact on Derivative Positions,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.8,MTM Impact on Derivative Positions,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,Product,string,True,
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.9,Loss of Rehypothecation Rights Due to a 1 Notch Downgrade,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,Product,string,True,
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.10,Loss of Rehypothecation Rights Due to a 2 Notch Downgrade,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,Product,string,True,
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.11,Loss of Rehypothecation Rights Due to a 3 Notch Downgrade,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,Product,string,True,
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.12,Loss of Rehypothecation Rights Due to a Change in Financial Condition,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,Product,string,True,
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.13,Total Collateral Required Due to a 1 Notch Downgrade,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,Product,string,True,
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.14,Total Collateral Required Due to a 2 Notch Downgrade,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,Product,string,True,
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.15,Total Collateral Required Due to a 3 Notch Downgrade,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,Product,string,True,
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.16,Total Collateral Required Due to a Change in Financial Condition,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.17,Excess Margin,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.17,Excess Margin,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.17,Excess Margin,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.17,Excess Margin,OK,Product,string,True,
Outflows,Other,O.O,O.O.17,Excess Margin,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.17,Excess Margin,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.17,Excess Margin,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.17,Excess Margin,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.17,Excess Margin,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.17,Excess Margin,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.17,Excess Margin,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.17,Excess Margin,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.17,Excess Margin,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.17,Excess Margin,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.17,Excess Margin,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,Product,string,True,
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.18,Unfunded Term Margin,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,Product,string,True,
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.19,Interest & Dividends Payable,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,Product,string,True,
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,Counterparty,enum,False,Counterparty
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,GSIB,enum,False,YesNo
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,MaturityAmount,money,False,
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,ForwardStartAmount,money,False,
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,CollateralClass,enum,False,CollateralClass
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,CollateralValue,money,False,
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,Internal,enum,False,YesNo
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,InternalCounterparty,string,False,
Outflows,Other,O.O,O.O.20,Net 30-Day Derivative Payables,OK,BusinessLine,string,False,
Outflows,Other,O.O,O.O.21,Other Outflows Related to Structured Transactions,OK,ReportingEntity,string,True,
Outflows,Other,O.O,O.O.21,Other Outflows Related to Structured Transactions,OK,Currency,enum,True,Currency
Outflows,Other,O.O,O.O.21,Other Outflows Related to Structured Transactions,OK,Converted,enum,True,YesNo
Outflows,Other,O.O,O.O.21,Other Outflows Related to Structured Transactions,OK,Product,string,True,
Outflows,Other,O.O,O.O.21,Other Outflows Related to Structured Transactions,OK,Counterparty,enum,False,Counterparty
